step,K,U,E
1590,2057.2932420511,-5.8898504305,2051.4033916206
1591,2057.2875599536,-5.8841682298,2051.4033917238
1592,2057.2824527350,-5.8790609998,2051.4033917352
1593,2057.2779202913,-5.8745286361,2051.4033916553
1594,2057.2739610715,-5.8705695867,2051.4033914849
1595,2057.2705720904,-5.8671808650,2051.4033912254
1596,2057.2677489481,-5.8643580696,2051.4033908785
1597,2057.2654858570,-5.8620954106,2051.4033904464
1598,2057.2637756743,-5.8603857425,2051.4033899318
1599,2057.2626099413,-5.8592206038,2051.4033893375
1600,2057.2619789284,-5.8585902615,2051.4033886669
1601,2057.2618716856,-5.8584837619,2051.4033879237
1602,2057.2622760983,-5.8588889865,2051.4033871119
1603,2057.2631789477,-5.8597927121,2051.4033862357
1604,2057.2645659753,-5.8611806757,2051.4033852996
1605,2057.2664219513,-5.8630376429,2051.4033843083
1606,2057.2687307463,-5.8653474795,2051.4033832667
1607,2057.2714754057,-5.8680932258,2051.4033821799
1608,2057.2746382260,-5.8712571731,2051.4033810529
1609,2057.2782008330,-5.8748209476,2051.4033798854
1610,2057.2821442611,-5.8787655675,2051.4033786936
1611,2057.2864490330,-5.8830715557,2051.4033774773
1612,2057.2910952397,-5.8877189982,2051.4033762415
1613,2057.2960626200,-5.8926876285,2051.4033749915
1614,2057.3013306387,-5.8979569065,2051.4033737322
1615,2057.3068785642,-5.9035060957,2051.4033724685
1616,2057.3126855437,-5.9093143386,2051.4033712051
1617,2057.3187306765,-5.9153607299,2051.4033699466
1618,2057.3249930849,-5.9216243875,2051.4033686973
1619,2057.3314519817,-5.9280845203,2051.4033674615
1620,2057.3380867357,-5.9347204928,2051.4033662429
1621,2057.3448769323,-5.9415118870,2051.4033650453
1622,2057.3518024322,-5.9484385600,2051.4033638722
1623,2057.3588434249,-5.9554806983,2051.4033627266
1624,2057.3659804795,-5.9626188680,2051.4033616115
1625,2057.3731945907,-5.9698340612,2051.4033605295
1626,2057.3804672212,-5.9771077383,2051.4033594829
1627,2057.3877803398,-5.9844218659,2051.4
